3.15676,116.12252,6
16.14436,16.8166,11
100.31212,64.99025,53
-1.33773,84.81772,4
104.37328,62.42373,53
178.50482,95.22879,95
24.97958,180.45141,19
101.80624,115.33765,56
17.95603,44.56313,12
163.95237,23.06248,81
17.79612,184.48809,19
184.71949,-1.65119,90
175.03416,139.41651,97
135.00199,140.14116,77
162.07915,24.54721,81
120.91767,4.91507,60
104.88143,-1.08242,50
175.17789,161.32182,98
55.5498,2.27942,30
115.33999,178.18773,69
144.99697,39.82606,72
44.80078,81.39731,24
164.11242,137.15605,87
35.04437,79.33534,24
176.82595,36.13666,92
144.24404,142.6435,77
43.68817,43.37601,22
103.08131,63.93771,53
144.59278,41.97646,72
161.28629,24.83171,81
136.24675,76.6965,74
175.20912,178.56909,99
140.326,95.01064,75
41.84447,104.64736,25
79.89099,115.00119,46
40.40091,35.0161,22
60.39484,155.01561,38
181.21637,95.15021,95
102.65097,184.23938,59
162.36813,104.40363,85
176.48315,83.55412,94
184.45942,117.73868,96
-0.36808,-4.98643,0
181.92225,75.38427,94
-4.86309,78.83796,4
82.84081,15.88542,41
0.08912,175.00079,9
37.23518,55.83398,23
123.618,116.54891,66
24.15931,22.77491,11
175.1646,58.72763,93
20.21186,95.00449,15
103.08661,3.93356,50
55.00481,179.7807,39
80.97797,44.90343,42
124.88829,181.05102,69
77.14612,104.10553,45
-3.01333,83.98996,4
175.3207,58.23813,93
1.14746,35.13345,2
136.34207,16.59125,71
181.13632,95.13083,95
55.00706,139.73443,37
80.45836,135.02105,47
140.40373,164.98367,78
44.79178,138.57213,27
157.67595,144.42705,87
103.06301,16.04804,51
121.34456,104.81582,65
44.16549,-2.76562,20
-4.92886,59.15957,3
-4.74147,158.41305,8
141.76403,104.67848,75
64.27547,37.40764,32
80.11407,55.0013,43
102.01775,35.42521,52
24.35737,-2.4522,10
23.67229,176.60673,19
57.03935,115.97078,36
35.14273,1.18615,20
184.18441,82.73692,94
24.92602,40.85691,12
41.48006,124.77592,26
-4.77274,158.5097,8
135.40714,61.97626,73
44.20822,97.29984,25
1.38569,35.19585,2
42.63129,144.25163,27
21.60617,175.265,19
63.55714,16.48621,31
15.21563,158.54747,18
124.44647,142.28668,67
15.32249,78.23338,14
98.26258,84.68843,54
157.24767,164.17429,88
15.13593,138.84207,17
155.17467,61.31004,83
76.68585,36.25615,42
44.98846,120.33946,26
42.66515,184.23048,29
115.08103,119.10347,66
80.22929,115.00526,46
140.13639,184.99814,79
182.00045,144.58238,97
184.31521,-2.52565,90
139.58451,175.01729,79
164.99789,159.85479,88
20.38536,175.01487,19
160.97118,24.90478,81
140.7142,84.94873,74
-4.9724,39.47533,2
103.75258,63.30427,53
137.94951,124.56021,76
15.17818,98.67711,15
144.44666,177.71368,79
136.54064,-3.6101,70
-1.80846,115.33851,6
61.2209,175.15135,39
62.70682,124.20394,36
-1.29032,75.16936,4
178.99496,84.89795,94
84.99943,40.07576,42
135.85425,-2.79514,70
41.15002,144.86595,27
158.43454,184.74861,89
81.13164,124.87026,46
56.5059,96.42351,35
42.31441,104.4321,25
78.04654,44.60261,42
136.97999,76.01509,74
16.56231,136.36926,17
162.71622,135.80212,87
135.67722,42.51268,72
144.07792,177.1068,79
55.39589,41.94992,32
120.42846,164.98161,68
115.2471,38.44759,62
22.32927,24.42431,11
35.00013,59.96416,23
144.99921,59.91109,73
84.75374,81.54981,44
56.08357,83.10831,34
95.25418,18.4261,51
115.00834,0.28864,60
121.58334,164.74268,68
138.00776,64.58596,73
95.34401,138.17743,57
162.64402,35.75628,82
-4.91563,179.08537,9
35.30332,38.28502,22
183.96619,63.04456,93
56.83433,56.12979,33
119.52454,144.97734,67
104.6485,118.15841,56
41.04848,155.11117,28
-3.29585,56.24003,3
104.98669,139.63544,57
-2.05462,-4.55835,0
2.22035,75.52004,4
135.00617,120.24828,76
3.24169,36.19324,2
44.21346,42.69197,22
140.55631,-4.96896,70
163.06643,136.0507,87
80.61858,75.03841,44
84.80823,98.62854,45
177.93599,124.5541,96
55.32753,138.22009,37
24.19041,122.72773,16
75.63734,117.55722,46
158.51997,144.77593,87
156.1364,3.17374,80
143.7658,163.28919,78
162.07585,175.45128,89
138.37565,64.72879,73
155.02851,120.53321,86
135.16274,101.26525,75
38.31583,44.70782,22
-2.45532,184.35561,9
-1.95207,144.6032,7
184.08445,177.11603,99
136.35378,83.42126,74
175.91861,62.88829,93
123.41475,116.34767,66
176.32436,3.38964,90
-3.56893,56.49818,3
99.51508,124.97643,56
39.35961,155.04118,28
84.62994,158.11223,48
75.25834,81.5864,44
75.55224,-2.28416,40
40.0618,175.00038,29
15.58622,22.34915,11
15.06704,79.18395,14
44.92666,139.14676,27
61.06508,135.11476,37
35.17447,41.30931,22
44.71881,178.34687,29
176.58242,76.35032,94
155.05781,79.24189,84
-3.88733,83.14462,4
97.4803,15.6813,51
84.62192,58.09268,43
55.8817,62.83542,33
21.23066,124.84618,16
124.67396,121.77597,66
144.90902,59.05051,73
135.00139,100.11769,75
161.61022,15.26638,81
82.71878,75.80378,44
124.32977,77.49939,64
59.21706,135.06168,37
164.27278,102.59679,85
-0.20318,135.00413,7
16.94664,183.95942,19
84.9931,79.7375,44
176.19525,116.75595,96
115.00042,80.06445,64
4.81096,21.36185,1
39.49307,135.02576,27
57.3547,44.24292,32
144.98509,19.6141,71
64.46827,17.75622,31
184.66041,161.81125,98
137.08937,164.06549,78
98.05304,55.39464,53
78.83314,15.13806,41
15.50865,97.80279,15
136.13679,123.17421,76
144.94397,99.2536,75
136.54488,76.38584,74
35.75687,82.64496,24
119.15183,144.92754,67
0.61956,75.03853,4
137.34047,-4.23402,70
137.08133,164.05973,78
96.68439,96.25744,55
-4.97574,-0.49197,0
0.05313,4.99972,0
101.27032,44.83594,52
-2.30465,4.43718,0
177.0568,184.04198,99
124.74197,-1.58547,60
77.5451,44.35586,42
141.95924,15.39985,71
158.87799,24.87248,81
1.44876,4.78551,0
22.79356,75.85319,14
44.65791,38.18236,22
124.90991,80.9449,64
