-2.079780305066007973e-01,-1.146012151886763641e+00,0.000000000000000000e+00
-7.828836938356009689e-01,1.642114533509523300e+00,0.000000000000000000e+00
1.088553347373094837e+00,-1.580293574415720048e+00,0.000000000000000000e+00
1.613236321439408760e+00,3.786269197741007342e-01,0.000000000000000000e+00
1.665316362934635475e+00,-5.944986115042651953e-01,0.000000000000000000e+00
3.265772153695269520e+00,5.343195889614260619e-01,0.000000000000000000e+00
8.346389803347394887e-01,-1.104031886784905714e+00,0.000000000000000000e+00
-1.207653537510751107e-01,1.809775802621412799e+00,0.000000000000000000e+00
-2.697148702790759245e-01,1.521024284876434374e+00,0.000000000000000000e+00
6.949355090677105107e-01,-1.041015234754667507e+00,0.000000000000000000e+00
9.283732460822465837e-01,6.526651772404204466e-02,0.000000000000000000e+00
1.888412245781442955e+00,8.423370456009998675e-01,0.000000000000000000e+00
-7.921723827163540399e-02,1.069509256599160851e+00,0.000000000000000000e+00
-7.967601902425389682e-01,1.236962543931303005e+00,0.000000000000000000e+00
4.984035007393805561e-01,-6.643187513174626802e-02,0.000000000000000000e+00
-3.413405017472270764e-01,-2.345480282492931945e+00,0.000000000000000000e+00
6.724502130253340315e-02,-1.455669922233446822e+00,0.000000000000000000e+00
1.842317374330348478e+00,-1.218090830986345185e+00,0.000000000000000000e+00
3.267220391827421189e-01,1.734558469401115133e+00,0.000000000000000000e+00
2.111917292365242949e-01,7.302494533868341131e-01,0.000000000000000000e+00
2.039146250431597807e+00,1.324009226582615328e+00,0.000000000000000000e+00
6.778991199926125422e-01,-1.705653021671861724e+00,0.000000000000000000e+00
-7.200693375791955564e-01,-2.046557004624942055e-01,0.000000000000000000e+00
1.398150180420699940e+00,-3.015883292776018743e-01,0.000000000000000000e+00
-1.641448229679268955e+00,-5.191579846241726193e-01,0.000000000000000000e+00
4.548483273345163003e-01,-4.342347508970186842e-01,0.000000000000000000e+00
-1.432636752095128863e-01,-1.710171378060218794e+00,0.000000000000000000e+00
2.147008957192536371e+00,-1.070210151734639625e+00,0.000000000000000000e+00
2.507409376309722049e+00,6.820060121680322496e-01,0.000000000000000000e+00
4.209685546248845833e-01,2.710478287665004093e-01,0.000000000000000000e+00
7.579176192733747541e-01,2.791640305377746656e-01,0.000000000000000000e+00
7.212079541296999574e-01,-1.088470830179204318e+00,0.000000000000000000e+00
2.574365907653548557e+00,-6.796035097708841288e-01,0.000000000000000000e+00
2.079354455173827443e+00,-1.019464939393135428e+00,0.000000000000000000e+00
1.142653012216095831e+00,-1.056747223124561152e+00,0.000000000000000000e+00
1.505651501561785288e+00,-5.611350504879352163e-01,0.000000000000000000e+00
1.376640932560058372e+00,1.582409053404733590e-01,0.000000000000000000e+00
6.571846873429757485e-01,-1.552242644388560598e-02,0.000000000000000000e+00
7.614243002407663496e-01,2.038909895846058529e+00,0.000000000000000000e+00
1.260803475769995963e+00,9.568751635931012078e-01,0.000000000000000000e+00
1.117162588247571975e+00,-4.536293391489423232e-01,0.000000000000000000e+00
