1.624259143762359470e+00,2.015524296166890661e+00,1.690296344331311040e+00,2.463315027190916773e+00,2.062779888501400372e+00,1.016107178624081397e+00,2.803815385182012676e+00,1.196081935014853048e+00,2.625098372236444044e-01,8.537352817264256544e-01,0.000000000000000000e+00
3.242502447821654088e-01,9.864762543821981033e-01,-1.322425219771653782e-01,2.779336593796961630e-01,7.366281244098648040e-01,5.956634488249914483e-01,7.689043577736731638e-01,-1.276528859303367902e+00,8.729822750689746336e-01,-2.836548884695094808e-01,0.000000000000000000e+00
-2.005778514886175756e+00,3.121646301646624488e-02,-2.485409531765593538e+00,-2.780261370289422107e+00,-2.575189791245540594e+00,-1.959219445447266006e+00,-6.871262677871892155e-01,-4.108459648144382470e+00,-2.970900901738411815e+00,-1.736770877449913097e+00,0.000000000000000000e+00
9.851352829286377788e-02,2.493691867701144371e-01,-7.481865374009463165e-01,3.798835351834335683e-02,4.719110424664881287e-01,1.244571282862451111e-01,6.173466198294510487e-01,-1.572361463796685843e+00,6.434902435750295968e-01,-8.991661562731803059e-01,0.000000000000000000e+00
8.583826089923887181e-01,1.272123543150148528e+00,1.492512069910290951e+00,1.059898432107862831e+00,1.708378039163792828e+00,1.270258700697587173e+00,1.021436788385104988e+00,1.016361560141842979e+00,2.290616082811072207e+00,1.445161641885810866e+00,0.000000000000000000e+00
1.798360907528733676e+00,5.434137054718142235e-01,6.586628252586740340e-02,2.569432462187817290e+00,2.435423938265541821e+00,7.129707756173393474e-01,1.427280638131454227e+00,1.445740317036072475e-01,1.034887498125511396e+00,2.225765508555160865e-01,0.000000000000000000e+00
6.858901709030862381e-03,1.214989463770175804e-01,4.248846575228620859e-01,-1.166545313306383558e-01,1.289959673714568655e+00,9.949777355133379020e-01,1.491377798592840476e+00,1.176288625115780029e+00,1.729715547005282072e+00,1.547939753336477153e+00,0.000000000000000000e+00
6.668591229311372492e-01,9.104067744513577587e-01,-2.059056064728734259e-01,4.861336735970918088e-01,1.086477991887683237e+00,8.936491793461197597e-01,2.065334048265088818e+00,-5.491873751786876534e-01,-5.563295870911083574e-01,1.245770447324339170e-01,0.000000000000000000e+00
3.373854111842933823e-01,9.223724376044105666e-01,-2.245575095518027808e+00,-4.375768629496443740e-01,4.367656681107093819e-01,-1.114089122368266516e+00,1.499915947302870922e+00,-1.104208676725203730e+00,8.889881709328735226e-01,-7.794603467721210599e-01,0.000000000000000000e+00
4.020240386301270896e-01,8.491912614697261219e-02,-8.627054647092083917e-01,1.601863961812077797e-02,5.971091343438059695e-01,4.514782017038385664e-01,1.721880470177719724e+00,-6.424700858866144726e-01,-1.368810022082239453e+00,-5.729335436738935972e-01,0.000000000000000000e+00
-5.049711660391132950e-01,3.511262555224120563e-02,-3.733896483375213626e-01,-1.164177041040268756e+00,4.802809186636505245e-01,1.207761691861999331e-01,3.449231745015146622e-01,4.316646903157466686e-01,1.800388043759125978e+00,1.569933699050402032e+00,0.000000000000000000e+00
-3.226522080608047904e+00,-2.607947117556504768e+00,-2.523680517521574185e+00,-4.017315404101573506e+00,-1.534800874871236065e+00,-1.160742717188124384e+00,-1.214698781468597666e+00,-6.863855956204202302e-01,-8.855818889579608610e-01,-5.768011228824987402e-01,0.000000000000000000e+00
1.266339496277606669e+00,8.263853636472042741e-01,-1.062658821054562441e+00,3.784048280266495701e-02,1.938285088833805236e+00,7.012791582414580338e-01,1.327231079630597943e+00,1.178109160547592627e+00,2.970600825832553582e+00,1.521054724247349110e+00,0.000000000000000000e+00
6.301318683148854349e-02,-5.851446017037132963e-01,-2.877745706951998272e+00,-1.884520818422910082e-01,7.853265436398100263e-01,-1.088981074639429947e+00,3.418890047674596477e-01,-1.372918427483751813e+00,3.316703722468477555e-01,-8.274658433041441885e-01,0.000000000000000000e+00
8.835615821000416537e-01,-4.623986280538909810e-01,-1.228428371484643566e+00,3.425871078256436664e-01,2.771509760031316105e+00,9.132741721846953098e-01,7.773733256082114851e-01,1.644226166694080060e+00,2.770648312422987480e+00,1.041456387283309803e+00,0.000000000000000000e+00
-9.601100134182189993e-01,9.849477037019269687e-01,-8.599081431068961168e-02,-1.878188214742828599e+00,-7.747656663481945483e-01,4.996977441894256966e-02,4.720976930021432150e-01,-6.823952153403572973e-01,4.843074635603031308e-01,6.712353055190092288e-01,0.000000000000000000e+00
-9.903871889153030850e-01,-4.235481504383413753e-01,-2.189292442735962130e+00,-1.940453434683452549e+00,-6.786918896628975073e-01,-4.860214528618513885e-01,-6.696097575636117405e-02,-1.702481109612635102e+00,-9.937500871953076631e-01,-1.078044896023245602e+00,0.000000000000000000e+00
2.933753286525060400e-01,-1.291043223713427945e+00,-3.815268373925213119e+00,-7.375523454602705975e-01,8.561440041754897479e-01,-5.161595601232160657e-01,7.823837172676328944e-02,-9.768943464951612698e-01,-1.510465323427764517e+00,-1.382103569368432705e+00,0.000000000000000000e+00
-2.750202175836903296e-01,1.240596257423228543e+00,1.670209833540663880e+00,-1.589295052074183312e-01,4.995844553289098267e-01,7.448322889252576573e-01,1.853775711416265182e+00,8.326923968902461004e-01,8.453356456649518957e-01,1.196761015604619338e+00,0.000000000000000000e+00
7.831967380677429258e-02,6.270555102534731695e-01,-1.651346340653340405e+00,-4.252237520345470978e-01,-6.101868813547519643e-01,-4.211724086225070440e-01,9.711082821805739895e-01,-2.572688780028853817e+00,-1.507844897038768117e+00,-1.620992835930014753e+00,0.000000000000000000e+00
2.118647846574128302e+00,4.506953191081155552e-01,-1.270492599531063860e+00,1.978725864172794946e+00,2.567624620013381431e+00,1.234650109604340296e+00,1.923872698886963439e+00,8.443741581566817367e-02,-6.131624527338542796e-01,-7.793331212601974922e-01,0.000000000000000000e+00
-3.467857272870801477e+00,-2.726941595387351036e+00,-4.294672712537379589e+00,-4.611503073828437493e+00,-3.361772699378112961e+00,-2.115747254714291259e+00,-2.307383506167108855e+00,-4.162520346988698883e+00,-5.008398997617297788e+00,-2.506482802937012977e+00,0.000000000000000000e+00
6.768893980974384217e-01,1.596717696587417912e+00,-7.301508982598405861e-01,3.879945437631042715e-01,1.097755224209792768e+00,-3.486733117648024294e-01,1.287435545656875346e+00,-5.800315552026370503e-01,1.067460896744374166e+00,-3.014253465345478888e-01,0.000000000000000000e+00
-1.862389338273133799e+00,-4.250199276150976591e-01,1.275896451675555821e-01,-2.380511321308363737e+00,-1.239080682251187060e+00,1.787960467014892418e-01,1.173277899970437854e+00,-6.702741477911620116e-01,-2.032876899254871805e+00,6.306442680265204048e-01,0.000000000000000000e+00
-1.977747548159384028e+00,1.579185982672896005e-01,-9.273952195358386996e-01,-2.470673034644709887e+00,-2.115061006675023947e+00,-2.744583094384331901e-01,-3.688521957877262114e-01,-3.163269902718598203e+00,-2.685956404612357851e+00,-2.119113814236261550e+00,0.000000000000000000e+00
1.413783958501298788e+00,1.070404542542544579e-01,6.000647763638917720e-01,1.664970696632720681e+00,2.964713309107468664e+00,1.634958983514321229e+00,2.490844837749567109e+00,2.275783968755333397e+00,2.073656265070759286e+00,1.338084822829412435e+00,0.000000000000000000e+00
-8.949380011474066254e-01,7.039982167039214866e-01,4.580752910081001827e-01,-9.175198271850344423e-01,-1.580294390034706620e-01,-4.918489424536973686e-01,6.724055140741453940e-01,3.141839631037898761e-01,1.059293388699553473e+00,1.534205988463479997e+00,0.000000000000000000e+00
-1.912197616358733754e+00,-1.655541673343612352e+00,-2.061061782369609574e+00,-1.746802528788953479e+00,-9.995694519850875093e-01,-1.309095949729117470e+00,-1.203861052279330490e+00,-2.324872013661259729e+00,-2.257133456294181606e+00,-8.866450461549386652e-01,0.000000000000000000e+00
5.627057279643599141e-01,2.164529244347822790e+00,2.979673968643357540e+00,1.056363067749522600e+00,9.460208668841056934e-01,1.763531166640423642e+00,1.690165125476858599e+00,1.044073503984030982e+00,1.824893072889049783e+00,1.340540308767956379e+00,0.000000000000000000e+00
5.483619596108417760e-01,6.918657154681489008e-01,-2.413366129227307422e+00,-8.817951438524291863e-01,3.694686153618088609e-01,4.020365285742493189e-01,-9.950061885483632018e-01,-2.662750132996412944e+00,-1.908185408746398970e-01,-1.047911330339259317e+00,0.000000000000000000e+00
5.659385418191515971e-01,2.393413101714240820e+00,1.051894661812758702e+00,2.461559507244490130e-01,5.714371780974194515e-01,4.598681176239456381e-01,1.507831975206914699e+00,-8.268771125776286368e-03,1.783728502984683217e+00,1.315641629370910337e+00,0.000000000000000000e+00
1.843571390222122908e+00,2.222341911052210239e-01,-1.994044232307095044e-01,1.756202600712947648e+00,2.956712143818698291e+00,1.601012089567833474e+00,1.605787837387812278e+00,1.475477747670905782e+00,1.042233998696828534e+00,7.532997731731022606e-01,0.000000000000000000e+00
1.716354146874848885e+00,5.070777310432991181e-01,5.027204667890250445e-01,2.265390159732453945e+00,3.248205562207277630e+00,1.407361048580888507e+00,1.484274394891182070e+00,1.035406035425718407e+00,2.394684215221530632e+00,1.269401747267102198e+00,0.000000000000000000e+00
-1.802608288347419485e+00,1.527650818843118152e-02,-1.131963548467392222e+00,-2.762773989744837788e+00,-1.321373754915826648e+00,-3.827423946311130365e-01,-3.088855867279296508e-01,-1.513562225588799048e+00,-1.787576079677788421e-02,8.026513217605335537e-02,0.000000000000000000e+00
-1.186880207949532418e+00,-1.114250473982233647e+00,-1.501850938675155955e+00,-1.271104558035657695e+00,-3.882757694873919529e-01,-5.803853734122268460e-01,-6.521461692384833420e-01,-1.288862400482462256e+00,-5.696956137075391835e-01,-3.996701922992841327e-01,0.000000000000000000e+00
4.566412888063184905e-01,-7.526813800493780127e-01,-2.486577162267784136e+00,-3.730845252084575847e-01,1.461417282229660941e+00,1.674501948665645390e-01,2.867551283489743197e-01,-1.044105552537224035e+00,7.508359193769964524e-01,-9.074843007210187107e-02,0.000000000000000000e+00
4.668824393683655982e-01,-1.576071783697642337e-01,-1.521123267375978028e+00,1.357347847555494258e-02,7.779120153932526094e-01,-9.427968140755227378e-02,7.879818573481637278e-01,-5.652996696584055014e-01,-1.149959062380948804e+00,1.205685841817307757e-01,0.000000000000000000e+00
4.798785969518433170e-01,2.899137301739226347e-01,-1.315647275917917636e+00,-1.001030514299933449e-01,7.186784855692852636e-01,1.751125092940085115e-01,9.306161025954684529e-01,-5.921334213633712151e-01,-4.138439172311362269e-01,-4.703490126156912865e-01,0.000000000000000000e+00
2.286873348022327335e+00,1.026671256811881427e+00,-4.739054099534427689e-01,1.886785931944023664e+00,2.590660125655091406e+00,1.156399579713044190e+00,1.811960375070319262e+00,5.244294749214379880e-01,2.070653693026531794e+00,8.597202702701272070e-01,0.000000000000000000e+00
