-1.484160241517579859e+00,8.521637502371383066e-01,0.000000000000000000e+00
1.056250482530953994e+00,8.035415668634450226e-01,0.000000000000000000e+00
-4.439452123217155766e-01,1.551497700262586266e+00,0.000000000000000000e+00
-7.137295019920926187e-01,-4.315164848281750620e-01,0.000000000000000000e+00
5.788991727382936797e-02,-9.000227501767378291e-01,0.000000000000000000e+00
7.479745564687944048e-01,9.243456088597746811e-01,0.000000000000000000e+00
2.011874775451726549e+00,1.070718689521289596e-01,0.000000000000000000e+00
8.469320541361002874e-01,-5.004977536069638196e-03,0.000000000000000000e+00
1.032016031165748471e+00,-1.056995513999912761e+00,0.000000000000000000e+00
-9.850376498198497310e-03,8.694080302959956708e-01,0.000000000000000000e+00
3.351855038461752923e-01,-5.582730058524213446e-01,0.000000000000000000e+00
-7.876410675022300634e-01,-9.703490327069246302e-01,0.000000000000000000e+00
-7.212820909136139491e-01,-6.145454263841446663e-01,0.000000000000000000e+00
-4.991547197035878236e-01,2.761138971539392473e-01,0.000000000000000000e+00
-6.082411056741188204e-01,-3.947209873358874938e-02,0.000000000000000000e+00
-3.918413085308140031e-01,4.365904274948796959e-01,0.000000000000000000e+00
1.985117875720122660e-01,1.228299619889321181e-01,0.000000000000000000e+00
-4.527850687956678222e-01,1.071150394273329809e+00,0.000000000000000000e+00
-1.267714547891015675e+00,6.884762613724175473e-02,0.000000000000000000e+00
2.167151632665336447e-01,4.019560476842542335e-02,0.000000000000000000e+00
-5.403491459442113509e-01,1.282955437111012120e+00,0.000000000000000000e+00
-1.237788612114005593e+00,-1.489995826691290048e+00,0.000000000000000000e+00
1.116183847244464511e+00,-1.446072079714198766e-01,0.000000000000000000e+00
-1.094300477934689042e-01,-6.454504379570941142e-01,0.000000000000000000e+00
5.671370369747790602e-02,-6.506242124168197805e-01,0.000000000000000000e+00
9.891245586412397151e-01,6.851069796634334796e-01,0.000000000000000000e+00
8.781439380272805517e-02,-1.830085588820612008e+00,0.000000000000000000e+00
-2.332046852829440464e+00,3.024812424781758158e-01,0.000000000000000000e+00
-2.797235958251103050e-01,2.293109177550801125e-01,0.000000000000000000e+00
-6.676497582514323570e-01,-4.047339669437104159e-02,0.000000000000000000e+00
5.062698634204859660e-01,-3.553893850984240488e-01,0.000000000000000000e+00
-5.468935297777610671e-01,9.241656134644758991e-01,0.000000000000000000e+00
-6.804734764446238593e-01,-1.034803950214371770e+00,0.000000000000000000e+00
-1.257418184969159247e+00,-1.697281936127811752e+00,0.000000000000000000e+00
8.063397370244818063e-01,2.917462707657254573e-01,0.000000000000000000e+00
4.392166382382880346e-02,-4.873503572499561232e-01,0.000000000000000000e+00
-7.362029254934143729e-02,3.624759167793289300e-02,0.000000000000000000e+00
-2.152357154004493622e-01,-7.288774730635334542e-01,0.000000000000000000e+00
1.654319194904365853e+00,9.993679578974571376e-01,0.000000000000000000e+00
1.352466345518519741e+00,7.536449390247712543e-01,0.000000000000000000e+00
-4.058855469654064629e-01,-3.631059502125589256e-01,0.000000000000000000e+00
-8.499919466388122791e-01,-2.490144895106280565e+00,0.000000000000000000e+00
-1.509740919122287028e+00,-1.989311920068227157e-01,0.000000000000000000e+00
6.545839258941539285e-01,7.293191271809149612e-01,0.000000000000000000e+00
-6.068644508468540311e-01,1.532345509540211426e+00,0.000000000000000000e+00
2.354046326739545336e-01,-4.593717096571278691e-01,0.000000000000000000e+00
-8.914211448448980946e-01,1.470827238833448458e+00,0.000000000000000000e+00
-1.257365920011751070e+00,-1.377225990816818846e-02,0.000000000000000000e+00
2.058380295540122695e+00,7.951438689540020199e-01,0.000000000000000000e+00
1.177352164031011839e+00,1.553501765481102970e+00,0.000000000000000000e+00
-9.657743636232462014e-01,-1.566338201553586051e+00,0.000000000000000000e+00
-8.718606331432217083e-01,-8.957536637986962536e-01,0.000000000000000000e+00
3.464622374198715882e-01,5.421082737647409111e-01,0.000000000000000000e+00
-1.524900760471708860e+00,-2.677447915739381568e+00,0.000000000000000000e+00
-9.834998130711821718e-01,-5.049675627818354107e-01,0.000000000000000000e+00
-9.357232030564933967e-02,2.104534242117376552e-01,0.000000000000000000e+00
3.354221763928851852e-01,9.744897245300891964e-01,0.000000000000000000e+00
-4.239514975374792938e-01,-1.081318815747086548e+00,0.000000000000000000e+00
1.811231929572355293e-01,-1.261045252331298050e+00,0.000000000000000000e+00
8.269495591673070578e-01,-8.557866887019363045e-01,0.000000000000000000e+00
-2.970450572792222577e-01,-5.054500155604914058e-01,0.000000000000000000e+00
5.208607416364579440e-02,5.142067971931396642e-01,0.000000000000000000e+00
-5.518029065535188238e-01,5.499908185975642405e-02,0.000000000000000000e+00
7.103892466255005145e-01,-2.151609357102939601e-01,0.000000000000000000e+00
1.294313299600361677e+00,-2.659949321878972150e-01,0.000000000000000000e+00
5.751793326624707881e-01,1.461364252543283920e-02,0.000000000000000000e+00
8.754381000437080895e-02,-7.772326893517382818e-01,0.000000000000000000e+00
-5.717212395592358165e-01,-9.813381508753502569e-01,0.000000000000000000e+00
-1.526173978379297580e+00,-1.656288388116056998e-01,0.000000000000000000e+00
8.909690364271861673e-01,4.239964625131527332e-02,0.000000000000000000e+00
1.183217291570608731e+00,-5.625304926518640003e-02,0.000000000000000000e+00
-9.618266718194441456e-01,-7.413629843866270663e-01,0.000000000000000000e+00
3.178387390437318327e-01,8.850497564596811195e-02,0.000000000000000000e+00
-6.543991709738403717e-01,-1.645537015815665471e+00,0.000000000000000000e+00
